latitude,longitude,time
45.91154,6.14764,1274874996.0
45.8857,6.14142,1274878473.0
45.89979,6.14775,1274878774.0
45.89979,6.14775,1274879071.0
45.89979,6.14775,1274879371.0
45.89979,6.14775,1274879730.0
45.89979,6.14775,1274879850.0
45.89979,6.14775,1274880149.0
45.8962,6.15136,1274880333.0
45.89979,6.14775,1274880513.0
45.89979,6.14775,1274880752.0
45.89979,6.14775,1274880872.0
45.89979,6.14775,1274880991.0
45.89979,6.14775,1274881111.0
45.89979,6.14775,1274881231.0
45.89979,6.14775,1274881350.0
45.89979,6.14775,1274881469.0
45.8962,6.15136,1274881589.0
45.89979,6.14775,1274881709.0
45.89979,6.14775,1274881829.0
45.89979,6.14775,1274882790.0
45.89979,6.14775,1274882910.0
45.89979,6.14775,1274883029.0
45.88941,6.13736,1274883629.0
45.88952,6.13737,1274883689.0
45.88924,6.13711,1274883747.0
45.88899,6.13825,1274884884.0
45.88945,6.13743,1274884945.0
45.88914,6.13724,1274885004.0
45.88924,6.13729,1274885071.0
45.8893,6.13733,1274885124.0
45.88949,6.13721,1274885184.0
45.88953,6.13721,1274885543.0
45.8962,6.15136,1274885734.0
45.8962,6.15136,1274887349.0
45.8962,6.15136,1274887834.0
45.8962,6.15136,1274888675.0
45.8962,6.15136,1274888853.0
45.88968,6.13702,1274889328.0
45.88954,6.13698,1274889393.0
45.88981,6.13692,1274889448.0
45.88952,6.13733,1274889508.0
45.88951,6.1373,1274889568.0
45.8894,6.13728,1274889626.0
45.88929,6.13721,1274889687.0
45.88934,6.13765,1274889746.0
45.88914,6.13758,1274889806.0
45.88972,6.13736,1274889864.0
45.88926,6.13742,1274889924.0
45.88932,6.13714,1274889984.0
45.88932,6.13726,1274890052.0
45.88938,6.13733,1274890103.0
45.88941,6.13724,1274890165.0
45.88933,6.13745,1274890223.0
45.88937,6.13737,1274890284.0
45.88935,6.13741,1274890347.0
45.88928,6.1376,1274890403.0
45.88937,6.13752,1274890462.0
45.88938,6.13718,1274890527.0
45.88966,6.13763,1274890582.0
45.88951,6.13723,1274890641.0
45.88941,6.13745,1274890701.0
45.88953,6.13752,1274890764.0
45.8896,6.1373,1274890819.0
45.88926,6.13757,1274890879.0
45.88943,6.13741,1274890938.0
45.88952,6.13736,1274891013.0
45.88952,6.13723,1274891068.0
45.88952,6.13727,1274891127.0
45.88965,6.13706,1274891188.0
45.88948,6.13705,1274891248.0
45.88956,6.13735,1274891307.0
45.88948,6.13733,1274891378.0
45.8895,6.13732,1274891428.0
45.88953,6.13737,1274891487.0
45.88961,6.13738,1274891558.0
45.88928,6.13726,1274891615.0
45.8895,6.13727,1274891668.0
45.88942,6.13725,1274891729.0
45.88941,6.13765,1274891794.0
45.88886,6.13697,1274891849.0
45.88944,6.1374,1274891915.0
45.88934,6.13722,1274891968.0
45.88938,6.13738,1274892028.0
45.88907,6.1373,1274892088.0
45.88949,6.13739,1274892148.0
45.88957,6.13767,1274892208.0
45.88924,6.13707,1274892267.0
45.88946,6.13726,1274892328.0
45.88951,6.13731,1274892388.0
45.88914,6.1371,1274892448.0
45.88952,6.13742,1274892509.0
45.88938,6.13732,1274892573.0
45.88963,6.13725,1274892628.0
45.88952,6.13725,1274892688.0
45.88937,6.13715,1274892747.0
45.88952,6.13736,1274892808.0
45.88948,6.13727,1274892869.0
45.8893,6.13724,1274892928.0
45.88933,6.13724,1274892987.0
45.8895,6.13732,1274893048.0
45.88943,6.13725,1274893112.0
45.88944,6.13741,1274893168.0
45.88934,6.13737,1274893228.0
45.88956,6.13723,1274893288.0
45.88946,6.13733,1274893354.0
45.88928,6.13746,1274893408.0
45.8891,6.13752,1274893773.0
45.88899,6.1377,1274893832.0
45.8962,6.15136,1274895811.0
45.8962,6.15136,1274897491.0
45.8962,6.15136,1274897671.0
45.8962,6.15136,1274898272.0
45.88921,6.13709,1274898502.0
45.88938,6.13728,1274898563.0
45.8893,6.13734,1274898623.0
45.88927,6.13724,1274898683.0
45.88938,6.13743,1274898743.0
45.88906,6.13746,1274898803.0
45.8893,6.13748,1274898923.0
45.88931,6.13738,1274898983.0
45.88953,6.13753,1274899043.0
45.88929,6.13745,1274899103.0
45.88945,6.13735,1274899163.0
45.8892,6.13729,1274899223.0
45.88948,6.13728,1274899283.0
45.88935,6.13722,1274899343.0
45.88945,6.13716,1274899403.0
45.88931,6.13737,1274899463.0
45.88948,6.13724,1274899523.0
45.88954,6.13734,1274899583.0
45.88926,6.13709,1274899643.0
45.88916,6.13715,1274899703.0
45.88936,6.13726,1274899763.0
45.88952,6.13734,1274899823.0
45.8894,6.13723,1274899883.0
45.88946,6.13722,1274899943.0
45.88951,6.13722,1274900004.0
45.8857,6.14142,1274904150.0
45.8857,6.14142,1274904748.0
45.88965,6.13713,1274905832.0
45.88958,6.13715,1274905891.0
45.88956,6.13721,1274905951.0
45.88955,6.13729,1274906010.0
45.88955,6.13746,1274906070.0
45.8895,6.13731,1274906132.0
45.88943,6.13727,1274906188.0
45.88944,6.13703,1274906248.0
45.88954,6.13708,1274906308.0
45.88958,6.13739,1274906382.0
45.88958,6.13706,1274906427.0
45.88958,6.13724,1274906487.0
45.88962,6.13738,1274906547.0
45.88972,6.13717,1274906606.0
45.8896,6.13716,1274906666.0
45.88946,6.13733,1274906726.0
45.88963,6.13714,1274906786.0
45.88954,6.1372,1274906845.0
45.88929,6.13727,1274906908.0
45.88953,6.13729,1274906964.0
45.8896,6.1373,1274907025.0
45.88954,6.13733,1274907083.0
45.88949,6.13727,1274907143.0
45.88977,6.13715,1274907212.0
45.88954,6.1372,1274907284.0
45.88961,6.1373,1274907335.0
45.88965,6.13697,1274907391.0
45.88966,6.13697,1274907451.0
45.89657,6.865,1274975636.0
45.89657,6.865,1274979214.0
43.6306,1.37284,1274979346.0
43.62302,1.37399,1274979483.0
43.63298,1.37897,1274979537.0
43.63124,1.38177,1274979832.0
43.62475,1.38822,1274979887.0
43.60915,1.38737,1274980001.0
43.6048,1.39794,1274980060.0
43.59974,1.39747,1274980120.0
43.59066,1.39923,1274980179.0
43.58119,1.40507,1274980240.0
43.57243,1.4107,1274980298.0
43.56948,1.42443,1274980358.0
43.57148,1.43563,1274980417.0
43.57398,1.44908,1274980477.0
43.57416,1.46739,1274980538.0
43.56622,1.48319,1274980597.0
43.55488,1.49454,1274980657.0
43.54442,1.50364,1274980718.0
43.53854,1.51,1274980777.0
43.53093,1.51895,1274980837.0
43.52156,1.52665,1274980896.0
43.51662,1.53847,1274980955.0
43.51662,1.54767,1274981015.0
43.50993,1.55484,1274981075.0
43.50302,1.55803,1274981133.0
43.49152,1.56506,1274981193.0
43.48518,1.57006,1274981262.0
43.47313,1.57416,1274981322.0
43.46352,1.5686,1274981382.0
43.45887,1.56994,1274981442.0
43.45836,1.57152,1274981502.0
43.45838,1.57168,1274981562.0
43.4717,1.56366,1274981640.0
43.4717,1.56366,1274981750.0
43.45839,1.5718,1274981861.0
43.45843,1.57187,1274981922.0
43.45839,1.57176,1274981980.0
43.45838,1.57179,1274982040.0
43.45838,1.57167,1274982106.0
43.45838,1.57179,1274982160.0
43.45531,1.55688,1274982219.0
43.45837,1.57177,1274982341.0
43.45836,1.57177,1274982401.0
43.45837,1.57176,1274982460.0
43.4584,1.57181,1274982520.0
43.45859,1.57173,1274982578.0
43.45852,1.57209,1274982695.0
43.45852,1.57192,1274982755.0
43.4585,1.5719,1274982815.0
43.45843,1.57175,1274982875.0
43.45836,1.57162,1274982935.0
43.45838,1.57169,1274982995.0
43.45834,1.57173,1274983120.0
43.45837,1.57166,1274983180.0
43.4609,1.57165,1274983243.0
43.45882,1.57319,1274983373.0
43.4717,1.56366,1274983431.0
43.4609,1.57165,1274984445.0
43.45819,1.5715,1274984562.0
43.45819,1.5715,1274984687.0
43.45819,1.5715,1274984804.0
43.459,1.57068,1274984984.0
43.45859,1.57173,1274985104.0
43.45859,1.57173,1274985223.0
43.45859,1.57173,1274985344.0
43.45859,1.57173,1274985584.0
43.45859,1.57173,1274985704.0
43.45859,1.57173,1274985948.0
43.45835,1.5718,1274986068.0
43.45835,1.57172,1274986128.0
43.45859,1.57173,1274986187.0
43.45859,1.57173,1274986307.0
43.45839,1.57177,1274986428.0
43.45859,1.57173,1274986487.0
43.45859,1.57173,1274986606.0
43.45859,1.57173,1274986731.0
43.45859,1.57173,1274986845.0
43.45859,1.57173,1274986971.0
43.45859,1.57173,1274987093.0
43.45859,1.57173,1274987207.0
43.45859,1.57173,1274987328.0
43.45882,1.57169,1274987449.0
43.45849,1.57172,1274987508.0
43.45859,1.57173,1274987567.0
43.45859,1.57173,1274987689.0
43.45859,1.57173,1274987809.0
43.45859,1.57173,1274987930.0
43.45859,1.57173,1274988047.0
43.45859,1.57173,1274988168.0
43.45859,1.57173,1274988346.0
43.45936,1.56319,1274988475.0
43.45859,1.57173,1274988588.0
43.45859,1.57173,1274988774.0
43.45859,1.57173,1274988889.0
43.45859,1.57173,1274989014.0
43.45827,1.5717,1274989139.0
43.45859,1.57173,1274989187.0
43.45859,1.57173,1274989307.0
43.45859,1.57173,1274989428.0
43.45859,1.57173,1274989553.0
43.45859,1.57173,1274989669.0
43.45936,1.56319,1274989797.0
43.45859,1.57173,1274989908.0
43.45859,1.57173,1274990028.0
43.45859,1.57173,1274990209.0
43.45859,1.57173,1274990328.0
43.45838,1.5718,1274990688.0
43.45859,1.57173,1274990747.0
43.45859,1.57173,1274990870.0
43.45859,1.57173,1274990988.0
43.45859,1.57173,1274991117.0
43.45859,1.57173,1274991230.0
43.45859,1.57173,1274991348.0
43.45936,1.56319,1274991476.0
43.45859,1.57173,1274991590.0
43.45859,1.57173,1274991711.0
43.45847,1.57158,1274991833.0
43.45859,1.57173,1274991889.0
43.45859,1.57173,1274992009.0
43.45792,1.57164,1274992139.0
43.45851,1.57167,1274992198.0
43.45839,1.57168,1274992258.0
43.45859,1.57173,1274992307.0
43.4717,1.56366,1274992493.0
43.45859,1.57173,1274992609.0
43.45859,1.57173,1274992725.0
43.45859,1.57173,1274992844.0
43.45859,1.57173,1274993025.0
43.4609,1.57165,1274993205.0
43.4717,1.56366,1274993513.0
43.4609,1.57165,1274993807.0
43.45823,1.57226,1274993978.0
43.45851,1.57185,1274994038.0
43.45907,1.57126,1274994098.0
43.45904,1.57136,1274994158.0
43.45839,1.57208,1274994218.0
43.4609,1.57165,1274994284.0
43.4609,1.57165,1274994404.0
43.4717,1.56366,1274994532.0
43.4609,1.57165,1274994644.0
43.4609,1.57165,1274994765.0
43.4609,1.57165,1274994884.0
43.4609,1.57165,1274995004.0
43.4609,1.57165,1274995124.0
43.4609,1.57165,1274995245.0
43.4609,1.57165,1274995364.0
43.4609,1.57165,1274995487.0
43.45854,1.57121,1274995658.0
43.45833,1.57126,1274995719.0
43.45834,1.57151,1274995779.0
43.45859,1.57172,1274995839.0
43.4585,1.57182,1274995899.0
43.45841,1.57168,1274995959.0
43.45838,1.57153,1274996019.0
43.45824,1.57177,1274996079.0
43.45849,1.57174,1274996139.0
43.45855,1.5717,1274996199.0
43.45856,1.57167,1274996259.0
43.45836,1.57185,1274996384.0
43.4609,1.57165,1274996445.0
43.45845,1.57184,1274996575.0
43.4609,1.57165,1274996626.0
43.4609,1.57165,1274996745.0
43.4582,1.57169,1274996923.0
43.45807,1.57204,1274996983.0
43.4609,1.57165,1274997045.0
43.4609,1.57165,1274997286.0
43.45859,1.57173,1274997646.0
43.4609,1.57165,1274998305.0
43.4609,1.57165,1274999027.0
43.4609,1.57165,1274999145.0
43.4609,1.57165,1274999446.0
43.45859,1.57173,1274999565.0
43.45859,1.57173,1274999685.0
43.45859,1.57173,1274999806.0
43.4609,1.57165,1275000046.0
43.4609,1.57165,1275000165.0
43.4609,1.57165,1275000707.0
43.4609,1.57165,1275000825.0
43.4609,1.57165,1275000947.0
43.4609,1.57165,1275001246.0
43.45859,1.57173,1275001425.0
43.4983,1.58621,1275001666.0
43.49854,1.58672,1275001726.0
43.45859,1.57173,1275001785.0
43.4609,1.57165,1275001969.0
43.4609,1.57165,1275002206.0
43.4609,1.57165,1275002334.0
43.4609,1.57165,1275002572.0
43.4717,1.56366,1275002693.0
43.45859,1.57173,1275002805.0
43.45859,1.57173,1275002926.0
43.45859,1.57173,1275003047.0
43.45859,1.57173,1275003165.0
43.45859,1.57173,1275003287.0
43.45859,1.57173,1275003406.0
43.45859,1.57173,1275003526.0
43.45859,1.57173,1275003648.0
43.45859,1.57173,1275003766.0
43.45859,1.57173,1275003951.0
43.45859,1.57173,1275004066.0
43.45859,1.57173,1275004485.0
43.45859,1.57173,1275004606.0
43.45859,1.57173,1275005087.0
43.45859,1.57173,1275005267.0
43.45859,1.57173,1275005627.0
43.4609,1.57165,1275006286.0
43.45859,1.57173,1275006410.0
43.45809,1.57144,1275006585.0
43.45859,1.57173,1275006648.0
43.45859,1.57173,1275006776.0
43.4584,1.57155,1275006914.0
43.45835,1.57187,1275007045.0
43.45847,1.57185,1275007104.0
43.45832,1.57178,1275007164.0
43.45832,1.57154,1275007315.0
43.45835,1.57175,1275007374.0
43.45848,1.57162,1275007434.0
43.45838,1.57162,1275007494.0
43.45826,1.57172,1275007552.0
43.45844,1.57156,1275007612.0
43.45882,1.57176,1275007806.0
43.45861,1.5721,1275008169.0
43.45859,1.57173,1275008199.0
43.45859,1.57173,1275008317.0
43.45859,1.57173,1275008446.0
43.45859,1.57173,1275008557.0
43.45859,1.57173,1275008675.0
43.45849,1.57162,1275008803.0
43.45859,1.57173,1275008854.0
43.4609,1.57165,1275008975.0
43.45859,1.57173,1275009101.0
43.45859,1.57173,1275009214.0
43.45859,1.57173,1275009332.0
43.4609,1.57165,1275009462.0
43.45859,1.57173,1275009571.0
43.45859,1.57173,1275009692.0
43.45859,1.57173,1275009809.0
43.45859,1.57173,1275009930.0
43.45859,1.57173,1275010058.0
43.45859,1.57173,1275010236.0
43.45859,1.57173,1275010356.0
43.45755,1.57334,1275010484.0
43.45859,1.57173,1275010535.0
43.45859,1.57173,1275010654.0
43.45859,1.57173,1275010780.0
43.45859,1.57173,1275010894.0
43.45859,1.57173,1275011015.0
43.45859,1.57173,1275011143.0
43.45859,1.57173,1275011254.0
43.45859,1.57173,1275011373.0
43.45831,1.57142,1275011499.0
43.45859,1.57173,1275011551.0
43.45859,1.57173,1275011670.0
43.45859,1.57173,1275011797.0
43.45859,1.57173,1275012278.0
43.45859,1.57173,1275012517.0
43.45859,1.57173,1275012756.0
43.45859,1.57173,1275012875.0
43.45859,1.57173,1275013055.0
43.45859,1.57173,1275013186.0
43.45859,1.57173,1275013414.0
43.45859,1.57173,1275013592.0
43.45859,1.57173,1275013778.0
43.45859,1.57173,1275013896.0
43.45859,1.57173,1275014077.0
43.45859,1.57173,1275014207.0
43.45813,1.57202,1275014372.0
43.45829,1.57211,1275014432.0
43.45833,1.57235,1275014492.0
43.45859,1.57173,1275014553.0
43.45859,1.57173,1275015034.0
43.45859,1.57173,1275015524.0
43.45859,1.57173,1275015637.0
43.45859,1.57173,1275015757.0
43.45859,1.57173,1275015886.0
43.45859,1.57173,1275015996.0
43.45859,1.57173,1275016177.0
43.45859,1.57173,1275016355.0
43.45859,1.57173,1275016594.0
43.45859,1.57173,1275016774.0
43.45859,1.57173,1275016906.0
43.45859,1.57173,1275017195.0
43.45859,1.57173,1275017381.0
43.45859,1.57173,1275017498.0
43.45859,1.57173,1275017617.0
43.45859,1.57173,1275017796.0
43.45859,1.57173,1275017976.0
43.45859,1.57173,1275018154.0
43.45859,1.57173,1275018695.0
43.4609,1.57165,1275024879.0
43.4609,1.57165,1275025005.0
43.45859,1.57173,1275025178.0
43.4609,1.57165,1275034126.0
43.48751,1.52993,1275034238.0
43.49612,1.51896,1275034297.0
43.50398,1.51275,1275034356.0
43.51021,1.51571,1275034415.0
43.514,1.53075,1275034475.0
43.52179,1.5265,1275034535.0
43.52987,1.52088,1275034595.0
43.53668,1.51119,1275034654.0
43.54436,1.50409,1275034713.0
43.55595,1.4968,1275034773.0
43.55792,1.49062,1275034832.0
43.56607,1.48366,1275034891.0
43.57164,1.47491,1275034951.0
43.56535,1.47799,1275035011.0
43.56269,1.47707,1275035071.0
43.56304,1.4772,1275035131.0
43.56308,1.47722,1275035191.0
43.56269,1.47662,1275035263.0
43.56341,1.47881,1275036043.0
43.5632,1.47612,1275036776.0
43.56269,1.47659,1275039512.0
43.56269,1.47659,1275040968.0
43.56269,1.47659,1275045976.0
43.5628,1.47662,1275046158.0
43.5628,1.47656,1275047039.0
43.56269,1.47659,1275047193.0
43.56401,1.47726,1275047342.0
43.56255,1.47714,1275047402.0
43.5631,1.47717,1275047462.0
43.56269,1.47663,1275047553.0
43.56294,1.47687,1275054770.0
43.56309,1.4774,1275054878.0
43.56329,1.47695,1275055036.0
43.5632,1.477,1275055182.0
43.56313,1.47747,1275065358.0
43.56343,1.47744,1275065418.0
43.56252,1.47715,1275068658.0
43.56269,1.47751,1275068683.0
43.5634,1.47744,1275068810.0
43.55619,1.49242,1275068924.0
43.53589,1.51649,1275069052.0
43.517,1.5215,1275069163.0
43.5161,1.53848,1275069283.0
43.4812,1.54135,1275069403.0
43.4746,1.5717,1275069520.0
43.4746,1.5717,1275069657.0
43.45859,1.57173,1275069762.0
43.45859,1.57173,1275069885.0
43.45859,1.57173,1275070010.0
43.45806,1.57294,1275070184.0
43.4579,1.57393,1275070244.0
43.4609,1.57165,1275070302.0
43.45858,1.57229,1275070430.0
43.4609,1.57165,1275070484.0
43.4609,1.57165,1275072223.0
43.45859,1.57173,1275073488.0
43.45859,1.57173,1275073853.0
43.45859,1.57173,1275074023.0
43.45859,1.57173,1275074144.0
43.45859,1.57173,1275074263.0
43.45859,1.57173,1275074384.0
43.45859,1.57173,1275074510.0
43.45832,1.57173,1275074682.0
43.45825,1.57157,1275074742.0
43.45859,1.57173,1275074803.0
43.45859,1.57173,1275075043.0
43.45859,1.57173,1275075165.0
43.45859,1.57173,1275075283.0
43.45859,1.57173,1275250701.0
43.45859,1.57173,1275251012.0
43.45859,1.57173,1275251192.0
43.45859,1.57173,1275251670.0
43.45859,1.57173,1275252150.0
43.45859,1.57173,1275252267.0
43.4577,1.57194,1275252438.0
43.4584,1.57168,1275252503.0
43.45826,1.57192,1275252563.0
43.45842,1.57181,1275252623.0
43.45827,1.57196,1275252760.0
43.4717,1.56366,1275252817.0
43.45854,1.5715,1275253230.0
43.45857,1.57157,1275253290.0
43.45859,1.57173,1275253528.0
43.45859,1.57173,1275253649.0
43.45859,1.57173,1275253767.0
43.45859,1.57173,1275257372.0
43.45859,1.57173,1275259833.0
43.45859,1.57173,1275260072.0
43.45859,1.57173,1275260191.0
43.45859,1.57173,1275260308.0
43.45859,1.57173,1275260431.0
43.45859,1.57173,1275260548.0
43.45859,1.57173,1275260668.0
43.45859,1.57173,1275260908.0
43.45859,1.57173,1275261027.0
43.45859,1.57173,1275261268.0
43.45859,1.57173,1275261385.0
43.45859,1.57173,1275261753.0
43.45859,1.57173,1275261873.0
43.45859,1.57173,1275263008.0
43.45859,1.57173,1275263313.0
43.45859,1.57173,1275263433.0
43.45859,1.57173,1275263552.0
43.45821,1.57087,1275263726.0
43.45837,1.57144,1275263786.0
43.45859,1.57173,1275263971.0
43.45859,1.57173,1275264090.0
43.45859,1.57173,1275264690.0
43.45859,1.57173,1275266778.0
43.45859,1.57173,1275266905.0
43.45859,1.57173,1275267264.0
43.45859,1.57173,1275267384.0
43.45859,1.57173,1275268339.0
43.45859,1.57173,1275268577.0
43.45859,1.57173,1275268705.0
43.45859,1.57173,1275268826.0
43.45859,1.57173,1275268944.0
43.45859,1.57173,1275269066.0
43.45859,1.57173,1275269186.0
43.45859,1.57173,1275269364.0
43.45859,1.57173,1275269482.0
43.45859,1.57173,1275269663.0
43.45859,1.57173,1275269782.0
43.45859,1.57173,1275270141.0
43.45859,1.57173,1275270261.0
43.45859,1.57173,1275270381.0
43.45859,1.57173,1275270505.0
43.45859,1.57173,1275270626.0
43.45859,1.57173,1275270745.0
43.45859,1.57173,1275270984.0
43.45859,1.57173,1275271165.0
43.45859,1.57173,1275273679.0
43.45828,1.57146,1275274880.0
43.45859,1.57173,1275275060.0
43.45852,1.57234,1275276919.0
43.45849,1.57178,1275276978.0
43.45857,1.57169,1275277037.0
43.45859,1.57173,1275278421.0
43.45859,1.57173,1275278541.0
43.45859,1.57173,1275278721.0
43.45859,1.57173,1275278841.0
43.4579,1.57219,1275279021.0
43.45859,1.57173,1275279080.0
43.45866,1.57162,1275280147.0
43.45823,1.57181,1275280207.0
43.4583,1.57188,1275280267.0
43.45875,1.57207,1275280327.0
43.45867,1.57163,1275280387.0
43.45859,1.57173,1275280577.0
43.45859,1.57173,1275280815.0
43.45859,1.57173,1275281114.0
43.45859,1.57173,1275281234.0
43.45833,1.57177,1275281531.0
43.45849,1.57189,1275281591.0
43.45839,1.57174,1275281652.0
43.45835,1.57205,1275281710.0
43.45819,1.57182,1275281770.0
43.4584,1.57164,1275281829.0
43.45859,1.57173,1275281894.0
43.45859,1.57173,1275282074.0
43.45859,1.57173,1275282192.0
43.45859,1.57173,1275282313.0
43.45859,1.57173,1275282431.0
43.45859,1.57173,1275282611.0
43.45859,1.57173,1275282791.0
43.45859,1.57173,1275283158.0
43.45859,1.57173,1275283337.0
43.45859,1.57173,1275283516.0
43.45859,1.57173,1275286157.0
43.45859,1.57173,1275286338.0
43.45859,1.57173,1275286457.0
43.45859,1.57173,1275286577.0
43.45859,1.57173,1275286938.0
43.45859,1.57173,1275287717.0
43.45859,1.57173,1275287837.0
43.45859,1.57173,1275287957.0
43.45859,1.57173,1275288256.0
43.45859,1.57173,1275288374.0
43.45859,1.57173,1275289698.0
43.49261,1.60933,1275290540.0
43.4609,1.57165,1275293779.0
43.45859,1.57173,1275293901.0
43.4583,1.57177,1275294016.0
43.45868,1.57154,1275294075.0
43.46249,1.5699,1275294147.0
43.4725,1.552,1275294195.0
43.48081,1.53996,1275294255.0
43.49231,1.52377,1275294315.0
43.49491,1.52048,1275294375.0
43.50276,1.51136,1275294435.0
43.50651,1.51498,1275294494.0
43.51129,1.51866,1275294569.0
43.51527,1.53463,1275294613.0
43.52535,1.52261,1275294674.0
43.5317,1.51764,1275294733.0
43.5386,1.51069,1275294795.0
43.5454,1.50575,1275294853.0
43.55,1.50473,1275294913.0
43.55053,1.50438,1275294972.0
43.55056,1.50425,1275295034.0
43.55036,1.50387,1275295092.0
43.55362,1.49699,1275295151.0
43.55811,1.4927,1275295217.0
43.56037,1.48956,1275295271.0
43.56598,1.48387,1275295330.0
43.57208,1.47585,1275295390.0
43.56755,1.47321,1275295455.0
43.56362,1.47658,1275295510.0
43.56274,1.47708,1275295569.0
43.5632,1.47719,1275389494.0
43.56267,1.4771,1275472957.0
43.56352,1.47752,1275480424.0
43.56317,1.47778,1275480483.0
43.56289,1.47712,1275480525.0
43.56289,1.47712,1275480712.0
43.56309,1.47757,1275480821.0
43.563,1.47737,1275480944.0
43.56467,1.48085,1275481077.0
43.5626,1.47734,1275481183.0
43.56239,1.47747,1275481308.0
43.56467,1.48085,1275481436.0
43.56315,1.47771,1275481602.0
43.56467,1.48085,1275481677.0
43.56309,1.47537,1275481963.0
43.56269,1.47659,1275487127.0
