latitude,longitude,cluster
37.76472,-122.39297,0
37.75676,-122.39222,0
37.74353,-122.39581,0
37.73174,-122.40448,0
37.71793,-122.39924,0
37.70475,-122.39408,0
37.69112,-122.39101,0
37.6777,-122.38832,0
37.66559,-122.39675,0
37.65435,-122.40689,0
37.64834,-122.40649,0
37.63448,-122.40304,0
37.62093,-122.39974,0
37.61623,-122.38849,0
37.61651,-122.38433,0
37.61514,-122.3866,0
37.61509,-122.39021,0
37.62252,-122.40099,0
37.63579,-122.40418,0
37.64932,-122.40673,0
37.65697,-122.40621,0
37.66284,-122.39847,0
37.66187,-122.39593,0
37.66001,-122.39633,0
37.66034,-122.40009,0
37.66004,-122.40025,0
37.66008,-122.39984,0
37.66215,-122.39624,0
37.65795,-122.40554,0
37.63071,-122.40249,0
37.61687,-122.39826,0
37.61611,-122.38834,0
37.61707,-122.38446,0
37.61521,-122.3868,0
37.61632,-122.38596,0
37.6163,-122.38595,0
37.61629,-122.38596,0
37.61632,-122.38598,0
37.61632,-122.38596,0
37.61561,-122.38879,0
37.61888,-122.39979,0
37.6323,-122.40347,0
37.64596,-122.40672,0
37.64998,-122.4084,0
37.65409,-122.40819,0
37.65418,-122.40814,0
37.65492,-122.40876,0
37.65492,-122.40876,0
37.6546,-122.40364,0
37.64922,-122.40644,0
37.63544,-122.40402,0
37.63239,-122.4202,0
37.63168,-122.43669,0
37.64333,-122.44644,0
37.65402,-122.4566,0
37.66542,-122.46581,0
37.67791,-122.47159,0
37.6915,-122.47047,0
37.70456,-122.47379,0
37.70514,-122.47037,0
37.70513,-122.47037,0
37.70523,-122.4671,0
37.70522,-122.46376,0
37.70761,-122.45985,0
37.71016,-122.45673,0
37.71027,-122.45456,0
37.71021,-122.44861,0
37.70978,-122.44973,0
37.71062,-122.45508,0
37.71127,-122.45609,0
37.71168,-122.45906,0
37.71422,-122.46368,0
37.71538,-122.46536,0
37.71589,-122.46541,0
37.71589,-122.46542,0
37.71589,-122.46542,0
37.71152,-122.45569,0
37.72107,-122.44833,0
37.7323,-122.4301,0
37.73288,-122.41329,0
37.74402,-122.40585,0
37.74845,-122.40406,0
37.76188,-122.40598,0
